Cliente_ID,Probabilidad_Churn,Prediccion_Churn,Segmento_Riesgo,Abandono_Cliente,Meses_Cliente,Cargo_Total,Tipo_Contrato_encoded,Servicio_Internet_Fibra Óptica,Soporte_Tecnico_No
5325,0.10216565145988073,0,Medio_Riesgo,0,66,67.45,0,0,1
5326,0.4644440120477244,0,Medio_Riesgo,0,5,44.8,0,0,1
5327,0.3118193357292965,0,Medio_Riesgo,0,3,19.95,0,0,0
5328,0.024331163989173437,0,Bajo_Riesgo,0,69,74.1,2,0,0
5329,0.9035900032005408,1,Alto_Riesgo,1,12,96.05,0,1,1
5330,0.44114821954867256,0,Medio_Riesgo,0,3,19.65,0,0,0
5331,0.07917417701829803,0,Bajo_Riesgo,0,17,25.15,2,0,0
5332,0.5736436609803524,1,Medio_Riesgo,0,57,89.85,0,1,1
5333,0.4346760535786305,0,Medio_Riesgo,1,38,84.25,0,1,0
5334,0.268422406971002,0,Medio_Riesgo,0,12,20.05,0,0,0
5335,0.81352741894194,1,Alto_Riesgo,1,24,76.1,0,1,1
5336,0.4789204835794603,0,Medio_Riesgo,0,63,109.4,0,1,1
5337,0.6891546446459598,1,Alto_Riesgo,0,1,25.15,0,0,1
5338,0.813763960569528,1,Alto_Riesgo,1,2,69.65,0,1,1
5339,0.1763615174280302,0,Medio_Riesgo,1,36,65.4,1,0,0
5340,0.24417650656411538,0,Medio_Riesgo,0,18,20.05,0,0,0
5341,0.2520549167648857,0,Medio_Riesgo,0,58,105.05,1,1,0
5342,0.5633856169426753,1,Medio_Riesgo,1,42,95.25,0,1,1
5343,0.9052711783727927,1,Alto_Riesgo,1,5,96.25,0,1,1
5344,0.4423775358100081,0,Medio_Riesgo,1,63,100.55,0,1,1
5345,0.39210267278832034,0,Medio_Riesgo,0,50,108.25,1,1,1
5346,0.49723918294901953,0,Medio_Riesgo,1,6,55.3,0,0,1
5347,0.3479835069092728,0,Medio_Riesgo,1,1,19.5,0,0,0
5348,0.040906285531158805,0,Bajo_Riesgo,0,27,19.55,2,0,0
5349,0.4814954966049019,0,Medio_Riesgo,0,6,45.65,0,0,1
5350,0.07364995423729502,0,Bajo_Riesgo,0,10,25.7,2,0,0
5351,0.01990260425002216,0,Bajo_Riesgo,0,67,20.8,2,0,0
5352,0.02985507453980958,0,Bajo_Riesgo,0,70,79.6,2,0,0
5353,0.053668046487262366,0,Bajo_Riesgo,0,48,19.95,1,0,0
5354,0.7109527762570504,1,Alto_Riesgo,1,16,93.2,0,1,1
5355,0.7658771353004222,1,Alto_Riesgo,0,13,70.15,0,1,1
5356,0.9103165637515152,1,Alto_Riesgo,1,5,80.6,0,1,1
5357,0.04084842301541215,0,Bajo_Riesgo,0,72,79.05,2,1,1
5358,0.13451137798177434,0,Medio_Riesgo,0,72,110.15,2,1,0
5359,0.7253787433429534,1,Alto_Riesgo,0,24,79.85,0,1,1
5360,0.8079422861087376,1,Alto_Riesgo,1,1,45.3,0,0,1
5361,0.0594937819568772,0,Bajo_Riesgo,0,72,118.75,2,1,0
5362,0.06287110120396741,0,Bajo_Riesgo,0,68,84.7,2,1,1
5363,0.727454933427529,1,Alto_Riesgo,1,2,74.9,0,1,1
5364,0.21524522936107804,0,Medio_Riesgo,0,62,104.05,2,1,0
5365,0.1727005559802561,0,Medio_Riesgo,0,41,74.7,1,0,0
5366,0.5856920199932023,1,Medio_Riesgo,0,46,110.2,0,1,0
5367,0.8898983855775445,1,Alto_Riesgo,1,3,76.05,0,1,1
5368,0.9307678100130252,1,Alto_Riesgo,0,1,89.25,0,1,1
5369,0.029897338397672717,0,Bajo_Riesgo,0,71,91.25,2,0,0
5370,0.503424921171444,1,Medio_Riesgo,1,2,50.15,0,0,1
5371,0.48780985204987876,0,Medio_Riesgo,1,2,54.85,0,0,1
5372,0.11522289655884273,0,Medio_Riesgo,0,60,70.15,1,0,0
5373,0.7801087387813387,1,Alto_Riesgo,0,40,84.9,0,1,1
5374,0.5161276711325522,1,Medio_Riesgo,0,27,100.75,0,1,0
5375,0.7409679945207863,1,Alto_Riesgo,1,3,43.3,0,0,1
5376,0.6988257478910832,1,Alto_Riesgo,0,1,29.85,0,0,1
5377,0.547321181380478,1,Medio_Riesgo,1,6,44.6,0,0,1
5378,0.5565624508769789,1,Medio_Riesgo,1,1,46.3,0,0,1
5379,0.5753757528425919,1,Medio_Riesgo,0,34,69.15,0,1,1
5380,0.8817216140280503,1,Alto_Riesgo,1,1,79.6,0,1,1
5381,0.42315457307422055,0,Medio_Riesgo,0,32,50.6,0,0,1
5382,0.7832683141076165,1,Alto_Riesgo,1,1,75.8,0,1,1
5383,0.07245951073139703,0,Bajo_Riesgo,0,27,20.25,2,0,0
5384,0.6507633540958824,1,Medio_Riesgo,0,12,85.15,1,1,1
5385,0.027317650850132807,0,Bajo_Riesgo,0,65,59.6,2,0,0
5386,0.7741898458356863,1,Alto_Riesgo,1,2,76.4,0,1,1
5387,0.5586564575307864,1,Medio_Riesgo,1,42,106.15,0,1,0
5388,0.02449178588218923,0,Bajo_Riesgo,0,62,48.7,2,0,0
5389,0.02669738586733498,0,Bajo_Riesgo,0,48,24.0,2,0,0
5390,0.03223662868766382,0,Bajo_Riesgo,0,35,19.6,2,0,0
5391,0.3479202153569551,0,Medio_Riesgo,0,1,19.55,0,0,0
5392,0.012667782424680208,0,Bajo_Riesgo,0,71,19.6,2,0,0
5393,0.07382527350348538,0,Bajo_Riesgo,0,72,110.45,2,1,0
5394,0.73945088393579,1,Alto_Riesgo,1,12,73.75,0,1,1
5395,0.08326776086294031,0,Bajo_Riesgo,0,31,49.85,2,0,0
5396,0.2913332418069456,0,Medio_Riesgo,0,45,50.25,0,0,1
5397,0.021329031099925726,0,Bajo_Riesgo,0,72,19.8,2,0,0
5398,0.2730405301263169,0,Medio_Riesgo,0,45,95.0,1,1,1
5399,0.0262884367709915,0,Bajo_Riesgo,0,62,24.4,2,0,0
5400,0.1352610954765916,0,Medio_Riesgo,0,17,19.55,1,0,0
5401,0.04507302254860618,0,Bajo_Riesgo,0,54,87.1,2,0,0
5402,0.4473767916196581,0,Medio_Riesgo,0,15,26.35,0,0,0
5403,0.4622597036726988,0,Medio_Riesgo,0,22,75.0,0,1,1
5404,0.8899845297580442,1,Alto_Riesgo,1,12,84.45,0,1,1
5405,0.21387938340772797,0,Medio_Riesgo,1,49,51.8,1,0,1
5406,0.7715257377027225,1,Alto_Riesgo,1,2,44.6,0,0,1
5407,0.44699033701152585,0,Medio_Riesgo,0,1,19.45,0,0,0
5408,0.3580048475032525,0,Medio_Riesgo,1,24,54.75,0,0,1
5409,0.061633330925703306,0,Bajo_Riesgo,0,53,74.1,1,0,1
5410,0.41031130199797317,0,Medio_Riesgo,0,42,85.9,0,1,0
5411,0.05913998271375081,0,Bajo_Riesgo,0,56,85.65,2,0,0
5412,0.39463812848938756,0,Medio_Riesgo,0,28,30.1,0,0,0
5413,0.29353440651568297,0,Medio_Riesgo,0,6,19.7,0,0,0
5414,0.5499358689738992,1,Medio_Riesgo,1,1,49.9,0,0,0
5415,0.8352418553563996,1,Alto_Riesgo,1,11,76.5,0,1,1
5416,0.5443853874474363,1,Medio_Riesgo,1,37,78.95,0,1,1
5417,0.14533397980659143,0,Medio_Riesgo,0,56,95.65,1,1,0
5418,0.5141698413510805,1,Medio_Riesgo,0,7,59.1,1,0,1
5419,0.18853741936323795,0,Medio_Riesgo,1,66,110.9,1,1,0
5420,0.08679098280018024,0,Bajo_Riesgo,0,25,20.05,1,0,0
5421,0.04385890384163513,0,Bajo_Riesgo,0,57,59.75,2,0,0
5422,0.02176595335644052,0,Bajo_Riesgo,0,47,20.05,2,0,0
5423,0.6893788972266153,1,Alto_Riesgo,0,8,38.5,0,0,1
5424,0.6095355941209228,1,Medio_Riesgo,0,12,29.35,0,0,1
5425,0.11914488434425836,0,Medio_Riesgo,0,58,44.1,1,0,1
5426,0.4360107945348684,0,Medio_Riesgo,0,2,19.9,0,0,0
5427,0.9061693902520535,1,Alto_Riesgo,1,7,79.0,0,1,1
5428,0.08208081889034487,0,Bajo_Riesgo,0,52,79.75,2,0,0
5429,0.024467679070901683,0,Bajo_Riesgo,0,70,79.25,2,0,0
5430,0.4392639440536497,0,Medio_Riesgo,1,22,48.8,0,0,1
5431,0.6214567305404538,1,Medio_Riesgo,1,46,100.7,0,1,1
5432,0.1949650962418546,0,Medio_Riesgo,0,39,100.55,2,1,0
5433,0.021722083310169213,0,Bajo_Riesgo,0,63,19.35,2,0,0
5434,0.09403655502150723,0,Bajo_Riesgo,0,0,0.0,2,0,0
5435,0.026515579019367505,0,Bajo_Riesgo,0,54,20.35,2,0,0
5436,0.1572481196101775,0,Medio_Riesgo,0,11,19.5,1,0,0
5437,0.020715008836278047,0,Bajo_Riesgo,0,71,80.1,2,0,0
5438,0.19386897263006392,0,Medio_Riesgo,0,43,84.25,1,1,0
5439,0.23800814764767111,0,Medio_Riesgo,1,38,70.15,1,0,0
5440,0.7074168757920183,1,Alto_Riesgo,0,21,86.55,0,1,1
5441,0.8762579593894961,1,Alto_Riesgo,1,1,69.2,0,1,1
5442,0.4904107374759871,0,Medio_Riesgo,0,19,87.7,1,1,0
5443,0.10025790463335961,0,Medio_Riesgo,0,59,113.75,2,1,0
5444,0.6660034388078512,1,Medio_Riesgo,1,1,44.15,0,0,1
5445,0.058010418984095584,0,Bajo_Riesgo,0,72,103.95,2,1,0
5446,0.23351126889332577,0,Medio_Riesgo,0,29,100.55,1,1,0
5447,0.03776261683733944,0,Bajo_Riesgo,0,36,40.65,2,0,0
5448,0.8760157723992941,1,Alto_Riesgo,1,1,69.6,0,1,1
5449,0.16053658801018544,0,Medio_Riesgo,0,10,20.35,1,0,0
5450,0.2428094042997942,0,Medio_Riesgo,1,39,80.45,2,1,0
5451,0.898580470983318,1,Alto_Riesgo,0,17,92.55,0,1,1
5452,0.6410494155349972,1,Medio_Riesgo,0,12,56.3,0,0,1
5453,0.06407966225587651,0,Bajo_Riesgo,0,58,61.05,1,0,0
5454,0.14057581329862193,0,Medio_Riesgo,0,57,55.7,0,0,0
5455,0.01106091548522559,0,Bajo_Riesgo,0,69,20.15,2,0,0
5456,0.493230673265232,0,Medio_Riesgo,0,23,78.55,1,0,1
5457,0.300616378571964,0,Medio_Riesgo,0,33,79.95,1,1,0
5458,0.694179629998617,1,Alto_Riesgo,1,3,45.0,0,0,1
5459,0.12982454849350275,0,Medio_Riesgo,0,8,19.9,1,0,0
5460,0.7155559423954301,1,Alto_Riesgo,0,34,89.85,0,1,1
5461,0.6122718140572502,1,Medio_Riesgo,1,14,65.45,0,0,1
5462,0.009908386646703475,0,Bajo_Riesgo,0,72,24.3,2,0,0
5463,0.014276157965939932,0,Bajo_Riesgo,0,71,54.5,2,0,0
5464,0.12741858882398782,0,Medio_Riesgo,0,64,73.05,1,0,1
5465,0.15293855302563483,0,Medio_Riesgo,0,53,65.0,0,0,0
5466,0.14080753773317176,0,Medio_Riesgo,0,68,89.95,2,1,1
5467,0.7914084188109483,1,Alto_Riesgo,1,5,80.15,0,1,1
5468,0.5408350288491282,1,Medio_Riesgo,0,52,72.95,0,1,1
5469,0.26512839919251,0,Medio_Riesgo,1,67,104.1,1,1,1
5470,0.015313596112431728,0,Bajo_Riesgo,0,68,20.5,2,0,0
5471,0.12966078165975375,0,Medio_Riesgo,0,49,78.0,1,0,1
5472,0.02786579444346511,0,Bajo_Riesgo,0,37,19.8,2,0,0
5473,0.34735083325019883,0,Medio_Riesgo,0,1,20.0,0,0,0
5474,0.7683879055446533,1,Alto_Riesgo,1,23,81.0,0,1,1
5475,0.3717824182515645,0,Medio_Riesgo,0,11,20.45,0,0,0
5476,0.029256774405742796,0,Bajo_Riesgo,0,70,19.7,1,0,0
5477,0.2080456818407477,0,Medio_Riesgo,0,40,61.9,0,0,0
5478,0.05832594301268075,0,Bajo_Riesgo,0,69,93.3,2,1,0
5479,0.010177979460868132,0,Bajo_Riesgo,0,71,24.7,2,0,0
5480,0.05046878617712112,0,Bajo_Riesgo,0,61,84.9,1,0,0
5481,0.7773243822096281,1,Alto_Riesgo,0,26,100.5,0,1,1
5482,0.3285759012368823,0,Medio_Riesgo,1,48,82.05,1,1,1
5483,0.015659258306473106,0,Bajo_Riesgo,0,60,20.55,2,0,0
5484,0.7081826692474755,1,Alto_Riesgo,0,15,68.6,0,1,1
5485,0.16038655891192125,0,Medio_Riesgo,0,69,106.4,1,1,0
5486,0.34779364836415194,0,Medio_Riesgo,0,1,19.65,0,0,0
5487,0.2285866885732465,0,Medio_Riesgo,1,59,41.05,0,0,1
5488,0.3534085466420389,0,Medio_Riesgo,0,54,105.2,1,1,0
5489,0.024212044915931603,0,Bajo_Riesgo,0,72,60.95,2,0,0
5490,0.2782612828730408,0,Medio_Riesgo,0,9,19.5,0,0,0
5491,0.6927484195907155,1,Alto_Riesgo,0,2,44.5,0,0,1
5492,0.020601108474143853,0,Bajo_Riesgo,0,66,19.75,2,0,0
5493,0.049915208184056675,0,Bajo_Riesgo,0,72,98.65,2,1,0
5494,0.6101886354350127,1,Medio_Riesgo,1,43,75.2,0,1,1
5495,0.537776068354386,1,Medio_Riesgo,0,57,55.0,0,0,1
5496,0.6460744528224589,1,Medio_Riesgo,1,1,40.1,0,0,0
5497,0.5805587275350924,1,Medio_Riesgo,1,32,91.05,0,1,1
5498,0.2399775432699549,0,Medio_Riesgo,0,55,113.6,2,1,0
5499,0.25152975834375463,0,Medio_Riesgo,0,51,30.05,0,0,1
5500,0.4754318037066923,0,Medio_Riesgo,0,6,48.8,0,0,0
5501,0.634980746702852,1,Medio_Riesgo,1,8,51.05,0,0,1
5502,0.38763168386089397,0,Medio_Riesgo,0,28,35.75,0,0,0
5503,0.22070719767727429,0,Medio_Riesgo,0,16,55.85,1,0,1
5504,0.8102566763233952,1,Alto_Riesgo,0,30,101.3,0,1,0
5505,0.4128636490735815,0,Medio_Riesgo,0,12,60.65,1,0,0
5506,0.6323853379005662,1,Medio_Riesgo,1,60,105.9,0,1,1
5507,0.15744875050919183,0,Medio_Riesgo,0,55,64.2,1,0,0
5508,0.5578701736792908,1,Medio_Riesgo,0,1,45.35,0,0,1
5509,0.19261005530754494,0,Medio_Riesgo,0,34,40.55,2,0,0
5510,0.6033702681353216,1,Medio_Riesgo,1,15,29.7,0,0,0
5511,0.9172286181715945,1,Alto_Riesgo,1,2,80.65,0,1,1
5512,0.1425979098188775,0,Medio_Riesgo,0,6,19.7,1,0,0
5513,0.1383013868270327,0,Medio_Riesgo,1,66,106.05,2,1,1
5514,0.31074283619228754,0,Medio_Riesgo,0,3,20.85,0,0,0
5515,0.12637241742812405,0,Medio_Riesgo,0,72,95.1,2,1,1
5516,0.5471162427773335,1,Medio_Riesgo,0,10,60.95,0,0,0
5517,0.744561177866206,1,Alto_Riesgo,1,1,50.45,0,0,1
5518,0.031843742721252004,0,Bajo_Riesgo,0,47,63.8,2,0,0
5519,0.15425252996725244,0,Medio_Riesgo,0,22,56.75,2,0,0
5520,0.6569679433429684,1,Medio_Riesgo,1,31,103.45,1,1,1
5521,0.40271538555159153,0,Medio_Riesgo,0,39,81.5,0,1,0
5522,0.4012888602683789,0,Medio_Riesgo,1,30,50.4,0,0,1
5523,0.30732954547329105,0,Medio_Riesgo,0,12,20.1,0,0,0
5524,0.8674809101019079,1,Alto_Riesgo,1,10,86.65,0,1,1
5525,0.04105177734182362,0,Bajo_Riesgo,0,45,75.15,2,0,0
5526,0.8377529738137243,1,Alto_Riesgo,1,18,99.4,0,1,1
5527,0.09002185385395825,0,Bajo_Riesgo,0,70,60.35,1,0,0
5528,0.0319083028794601,0,Bajo_Riesgo,0,72,65.2,2,0,0
5529,0.6673774949905734,1,Medio_Riesgo,1,12,99.7,0,1,1
5530,0.2796584121728526,0,Medio_Riesgo,0,3,19.3,0,0,0
5531,0.6636448700412257,1,Medio_Riesgo,1,4,77.95,0,1,1
5532,0.29552859494822575,0,Medio_Riesgo,0,6,20.15,0,0,0
5533,0.237658720100125,0,Medio_Riesgo,0,61,94.2,0,1,0
5534,0.45628001716187067,0,Medio_Riesgo,0,42,105.2,1,1,1
5535,0.6011163469740937,1,Medio_Riesgo,0,1,50.75,0,0,1
5536,0.07345682656185673,0,Bajo_Riesgo,0,45,42.3,1,0,0
5537,0.36232323136634575,0,Medio_Riesgo,0,8,66.05,0,0,0
5538,0.7268962512089064,1,Alto_Riesgo,0,14,69.65,0,0,0
5539,0.5907211437429954,1,Medio_Riesgo,0,18,68.35,0,0,0
5540,0.0470692289365581,0,Bajo_Riesgo,0,43,25.7,2,0,0
5541,0.14718130672975946,0,Medio_Riesgo,0,27,48.7,1,0,1
5542,0.807043209276022,1,Alto_Riesgo,0,18,74.15,0,1,1
5543,0.7183985176084561,1,Alto_Riesgo,1,5,24.95,0,0,1
5544,0.262473832685498,0,Medio_Riesgo,0,52,84.05,0,1,0
5545,0.28131382192689475,0,Medio_Riesgo,0,3,20.0,0,0,0
5546,0.36982644799124503,0,Medio_Riesgo,0,23,49.7,0,0,1
5547,0.20039567562413535,0,Medio_Riesgo,1,17,24.1,0,0,0
5548,0.10852596852569461,0,Medio_Riesgo,0,20,20.35,1,0,0
5549,0.687239223304117,1,Alto_Riesgo,0,31,96.6,0,1,0
5550,0.3941302975594238,0,Medio_Riesgo,0,1,20.3,0,0,0
5551,0.06335053106058186,0,Bajo_Riesgo,0,35,20.2,2,0,0
5552,0.09537112391035739,0,Bajo_Riesgo,0,6,40.55,2,0,0
5553,0.8690612676355828,1,Alto_Riesgo,1,2,75.55,0,1,1
5554,0.13443381871034393,0,Medio_Riesgo,0,14,20.4,1,0,0
5555,0.16441801415909746,0,Medio_Riesgo,0,63,90.45,1,1,1
5556,0.39838479036798263,0,Medio_Riesgo,0,68,107.7,0,1,0
5557,0.805063455900457,1,Alto_Riesgo,0,3,74.5,0,1,1
5558,0.2515011898927096,0,Medio_Riesgo,0,58,80.65,0,1,0
5559,0.7905682769215026,1,Alto_Riesgo,1,19,106.6,0,1,0
5560,0.6558398103050186,1,Medio_Riesgo,1,1,45.8,0,0,1
5561,0.5719187061403144,1,Medio_Riesgo,0,24,96.55,2,1,1
5562,0.8710533623038968,1,Alto_Riesgo,1,18,85.2,0,1,1
5563,0.12885067628228028,0,Medio_Riesgo,0,51,76.4,1,0,0
5564,0.1220323137764878,0,Medio_Riesgo,0,45,78.8,1,0,1
5565,0.132044708578352,0,Medio_Riesgo,0,61,59.8,0,0,1
5566,0.4549043898565515,0,Medio_Riesgo,1,1,20.2,0,0,0
5567,0.14099780740351847,0,Medio_Riesgo,0,33,53.75,1,0,0
5568,0.6460393243015834,1,Medio_Riesgo,1,2,46.0,0,0,1
5569,0.252459833498327,0,Medio_Riesgo,1,8,20.15,0,0,0
5570,0.039663930234957054,0,Bajo_Riesgo,0,26,19.65,2,0,0
5571,0.629718211279636,1,Medio_Riesgo,0,23,75.0,0,1,1
5572,0.5888545341167014,1,Medio_Riesgo,1,1,44.65,0,0,0
5573,0.9266461817041125,1,Alto_Riesgo,1,2,95.15,0,1,1
5574,0.6006721245004344,1,Medio_Riesgo,0,13,93.8,0,1,1
5575,0.3798762284652696,0,Medio_Riesgo,1,1,20.15,0,0,0
5576,0.6681397306699078,1,Medio_Riesgo,0,4,29.05,0,0,1
5577,0.44344746927598255,0,Medio_Riesgo,0,1,19.75,0,0,0
5578,0.38384370970168763,0,Medio_Riesgo,1,22,59.0,0,0,1
5579,0.5263301073078546,1,Medio_Riesgo,1,2,19.6,0,0,0
5580,0.7133982640540107,1,Alto_Riesgo,1,1,35.9,0,0,1
5581,0.7979530804102686,1,Alto_Riesgo,0,21,68.65,0,1,1
5582,0.32391579623590133,0,Medio_Riesgo,0,45,98.7,1,1,0
5583,0.8519180259901967,1,Alto_Riesgo,0,12,86.55,0,1,1
5584,0.013966877273109657,0,Bajo_Riesgo,0,72,64.45,2,0,1
5585,0.020571650526572366,0,Bajo_Riesgo,0,63,74.5,2,0,0
5586,0.8579662468677997,1,Alto_Riesgo,1,15,84.3,0,1,1
5587,0.3140137847924195,0,Medio_Riesgo,0,43,80.2,1,0,1
5588,0.11630687297848073,0,Medio_Riesgo,0,60,110.0,2,1,0
5589,0.5151535324094584,1,Medio_Riesgo,0,31,59.05,0,0,1
5590,0.03686821398531643,0,Bajo_Riesgo,0,53,19.55,1,0,0
5591,0.2143813204363781,0,Medio_Riesgo,0,67,54.9,0,0,1
5592,0.023361595962207195,0,Bajo_Riesgo,0,72,88.55,2,0,0
5593,0.3867524524021214,0,Medio_Riesgo,0,4,20.05,0,0,0
5594,0.1034000837486171,0,Medio_Riesgo,0,51,60.15,1,0,0
5595,0.5629970471350076,1,Medio_Riesgo,0,15,48.8,0,0,1
5596,0.011547343220759962,0,Bajo_Riesgo,0,69,19.8,2,0,0
5597,0.5371660942041804,1,Medio_Riesgo,0,4,44.55,0,0,1
5598,0.3474773249507909,0,Medio_Riesgo,0,1,19.9,0,0,0
5599,0.34262002779352163,0,Medio_Riesgo,0,55,100.9,1,1,1
5600,0.3492511775159628,0,Medio_Riesgo,0,4,42.4,0,0,0
5601,0.7043425807848228,1,Alto_Riesgo,1,2,42.6,0,0,1
5602,0.6442766784279231,1,Medio_Riesgo,1,45,100.85,0,1,1
5603,0.38902688430526744,0,Medio_Riesgo,0,19,44.9,0,0,1
5604,0.7835496723238492,1,Alto_Riesgo,1,3,36.45,0,0,1
5605,0.7612095668531407,1,Alto_Riesgo,1,28,104.8,0,1,0
5606,0.6727346167381267,1,Medio_Riesgo,0,23,85.6,0,1,1
5607,0.44547378317669856,0,Medio_Riesgo,1,1,20.55,0,0,0
5608,0.747238824559575,1,Alto_Riesgo,0,25,48.25,0,0,1
5609,0.012649552152193018,0,Bajo_Riesgo,0,71,80.4,2,0,0
5610,0.7384274447144011,1,Alto_Riesgo,0,14,76.45,0,1,1
5611,0.15484190247441532,0,Medio_Riesgo,0,24,54.6,1,0,0
5612,0.7504388168390708,1,Alto_Riesgo,0,56,101.05,0,1,1
5613,0.8485549173374624,1,Alto_Riesgo,1,1,80.3,0,1,1
5614,0.41430235876562804,0,Medio_Riesgo,0,7,64.2,0,0,0
5615,0.6937093789861709,1,Alto_Riesgo,0,5,64.35,0,0,0
5616,0.799535307343194,1,Alto_Riesgo,1,1,69.4,0,1,1
5617,0.5022255061479883,1,Medio_Riesgo,0,19,24.85,0,0,1
5618,0.7761303665023283,1,Alto_Riesgo,1,7,75.1,0,1,1
5619,0.5232218769440755,1,Medio_Riesgo,0,16,73.25,0,1,1
5620,0.3245103951516432,0,Medio_Riesgo,0,10,65.9,1,0,1
5621,0.0186153354572559,0,Bajo_Riesgo,0,72,59.75,2,0,1
5622,0.5060989418893475,1,Medio_Riesgo,0,51,94.0,1,1,1
5623,0.11228388026226031,0,Medio_Riesgo,0,67,116.1,2,1,0
5624,0.7897683555646192,1,Alto_Riesgo,0,25,69.3,0,1,1
5625,0.14075812422959494,0,Medio_Riesgo,0,45,81.3,0,0,0
5626,0.33724005262171347,0,Medio_Riesgo,0,1,19.3,0,0,0
5627,0.6796755816965275,1,Medio_Riesgo,1,30,85.15,0,1,0
5628,0.8300407119344984,1,Alto_Riesgo,0,11,90.6,0,1,1
5629,0.5888363297871103,1,Medio_Riesgo,0,20,81.0,0,1,0
5630,0.048159173086412654,0,Bajo_Riesgo,0,70,114.3,2,1,0
5631,0.19085897149242853,0,Medio_Riesgo,1,38,62.3,1,0,0
5632,0.783116750536547,1,Alto_Riesgo,1,1,24.8,0,0,1
5633,0.8894599755419184,1,Alto_Riesgo,1,3,98.7,0,1,0
5634,0.1889794411999997,0,Medio_Riesgo,0,64,104.4,1,1,0
5635,0.02610215571636809,0,Bajo_Riesgo,0,65,19.55,2,0,0
5636,0.9115787688113508,1,Alto_Riesgo,1,9,94.75,0,1,1
5637,0.06945707265704779,0,Bajo_Riesgo,0,60,64.75,1,0,0
5638,0.037617521607320056,0,Bajo_Riesgo,0,35,21.45,2,0,0
5639,0.4419770308677042,0,Medio_Riesgo,0,11,34.7,0,0,1
5640,0.051194179086831715,0,Bajo_Riesgo,1,33,24.5,2,0,0
5641,0.12504172255202423,0,Medio_Riesgo,0,36,85.85,1,0,0
5642,0.8187518286649799,1,Alto_Riesgo,0,3,89.85,0,1,0
5643,0.2293924648824023,0,Medio_Riesgo,0,31,99.45,2,1,0
5644,0.2712472574918717,0,Medio_Riesgo,0,27,19.4,0,0,0
5645,0.5236074969195845,1,Medio_Riesgo,1,40,79.2,0,1,1
5646,0.4797668625121072,0,Medio_Riesgo,1,3,44.3,0,0,1
5647,0.028538189153252964,0,Bajo_Riesgo,0,52,39.1,2,0,0
5648,0.6251814571669466,1,Medio_Riesgo,0,21,80.35,0,1,1
5649,0.23283674947301572,0,Medio_Riesgo,0,24,66.3,0,0,1
5650,0.240248260316371,0,Medio_Riesgo,0,67,88.4,1,1,1
5651,0.519049891739578,1,Medio_Riesgo,0,10,54.5,0,0,1
5652,0.6872964414641892,1,Alto_Riesgo,0,8,70.7,0,1,1
5653,0.3161349932561817,0,Medio_Riesgo,0,6,18.95,0,0,0
5654,0.8772208636036293,1,Alto_Riesgo,1,21,97.35,0,1,1
5655,0.013599514961247765,0,Bajo_Riesgo,0,65,19.9,2,0,0
5656,0.09630773531965067,0,Bajo_Riesgo,0,72,84.5,2,1,1
5657,0.057449336894080966,0,Bajo_Riesgo,0,66,90.95,2,1,0
5658,0.02243952574009659,0,Bajo_Riesgo,0,66,91.7,2,0,0
5659,0.5454194284063785,1,Medio_Riesgo,0,47,103.1,1,1,1
5660,0.42054670021122154,0,Medio_Riesgo,0,4,20.7,0,0,0
5661,0.055575020943818,0,Bajo_Riesgo,0,21,19.6,2,0,0
5662,0.7345992724062412,1,Alto_Riesgo,0,25,74.6,0,1,1
5663,0.7419002049536292,1,Alto_Riesgo,1,24,90.55,0,1,1
5664,0.010799815190668444,0,Bajo_Riesgo,0,72,24.9,2,0,0
5665,0.709276057450426,1,Alto_Riesgo,0,36,94.8,0,1,1
5666,0.36166303102359104,0,Medio_Riesgo,0,49,39.2,0,0,1
5667,0.4557345963843248,0,Medio_Riesgo,1,1,19.6,0,0,0
5668,0.44623677966583347,0,Medio_Riesgo,0,18,83.25,0,0,0
5669,0.5359458987152508,1,Medio_Riesgo,0,15,75.1,0,1,1
5670,0.7041907287892488,1,Alto_Riesgo,1,8,75.0,0,1,1
5671,0.770085288652654,1,Alto_Riesgo,0,8,85.65,0,1,1
5672,0.09598401153107512,0,Bajo_Riesgo,0,54,65.25,1,0,0
5673,0.09635446348654746,0,Bajo_Riesgo,0,42,56.1,1,0,1
5674,0.08122758225002018,0,Bajo_Riesgo,0,13,25.0,2,0,0
5675,0.024605274668075425,0,Bajo_Riesgo,0,66,25.15,2,0,0
5676,0.15929126883160438,0,Medio_Riesgo,0,63,81.2,1,1,0
5677,0.014175821348548393,0,Bajo_Riesgo,0,71,80.6,2,0,0
5678,0.22251395882820016,0,Medio_Riesgo,0,15,20.45,0,0,0
5679,0.8986610509698788,1,Alto_Riesgo,1,1,69.95,0,1,1
5680,0.4910517103895963,0,Medio_Riesgo,0,10,21.2,0,0,0
5681,0.3406022957298287,0,Medio_Riesgo,0,2,20.1,0,0,0
5682,0.06446192022789576,0,Bajo_Riesgo,0,15,25.05,2,0,0
5683,0.22396761229857934,0,Medio_Riesgo,0,53,110.5,1,1,0
5684,0.8010437659092154,1,Alto_Riesgo,1,14,50.75,0,0,1
5685,0.0663151587163494,0,Bajo_Riesgo,0,35,19.65,1,0,0
5686,0.821930911337335,1,Alto_Riesgo,1,15,80.2,0,1,1
5687,0.7672210003885729,1,Alto_Riesgo,0,43,90.25,0,1,1
5688,0.09645749254685841,0,Bajo_Riesgo,0,72,115.5,2,1,0
